"filename", "language", "JavaScript", "comment", "blank", "total"
"/Users/hayleycloud/Downloads/Aegis/src/commands/moderation/unlock.js", "JavaScript", 22, 0, 7, 29
"/Users/hayleycloud/Downloads/Aegis/src/commands/moderation/unwarn.js", "JavaScript", 54, 0, 9, 63
"/Users/hayleycloud/Downloads/Aegis/src/commands/moderation/warn.js", "JavaScript", 94, 0, 8, 102
"/Users/hayleycloud/Downloads/Aegis/src/commands/moderation/warnings.js", "JavaScript", 47, 0, 8, 55
"/Users/hayleycloud/Downloads/Aegis/src/commands/music/bassboost.js", "JavaScript", 34, 0, 11, 45
"/Users/hayleycloud/Downloads/Aegis/src/commands/music/clear.js", "JavaScript", 26, 0, 9, 35
"/Users/hayleycloud/Downloads/Aegis/src/commands/music/loop.js", "JavaScript", 23, 0, 8, 31
"/Users/hayleycloud/Downloads/Aegis/src/commands/music/lyrics.js", "JavaScript", 37, 0, 11, 48
"/Users/hayleycloud/Downloads/Aegis/src/commands/music/pause.js", "JavaScript", 22, 0, 8, 30
"/Users/hayleycloud/Downloads/Aegis/src/commands/music/play.js", "JavaScript", 208, 0, 34, 242
"/Users/hayleycloud/Downloads/Aegis/src/commands/music/playing.js", "JavaScript", 78, 0, 13, 91
"/Users/hayleycloud/Downloads/Aegis/src/commands/music/previous.js", "JavaScript", 63, 0, 13, 76
"/Users/hayleycloud/Downloads/Aegis/src/commands/music/queue.js", "JavaScript", 42, 0, 10, 52
"/Users/hayleycloud/Downloads/Aegis/src/commands/music/remove.js", "JavaScript", 28, 0, 11, 39
"/Users/hayleycloud/Downloads/Aegis/src/commands/music/resume.js", "JavaScript", 22, 0, 8, 30
"/Users/hayleycloud/Downloads/Aegis/src/commands/music/seek.js", "JavaScript", 74, 0, 15, 89
"/Users/hayleycloud/Downloads/Aegis/src/commands/music/shuffle.js", "JavaScript", 26, 0, 9, 35
"/Users/hayleycloud/Downloads/Aegis/src/commands/music/skip.js", "JavaScript", 22, 0, 8, 30
"/Users/hayleycloud/Downloads/Aegis/src/commands/music/skipto.js", "JavaScript", 23, 0, 9, 32
"/Users/hayleycloud/Downloads/Aegis/src/commands/music/stop.js", "JavaScript", 22, 0, 8, 30
"/Users/hayleycloud/Downloads/Aegis/src/commands/music/volume.js", "JavaScript", 35, 0, 12, 47
"/Users/hayleycloud/Downloads/Aegis/src/commands/notepad/add.js", "JavaScript", 23, 0, 8, 31
"/Users/hayleycloud/Downloads/Aegis/src/commands/notepad/delete.js", "JavaScript", 16, 0, 6, 22
"/Users/hayleycloud/Downloads/Aegis/src/commands/notepad/edit.js", "JavaScript", 16, 0, 6, 22
"/Users/hayleycloud/Downloads/Aegis/src/commands/notepad/notes.js", "JavaScript", 9, 0, 7, 16
"/Users/hayleycloud/Downloads/Aegis/src/commands/profile/aboutme.js", "JavaScript", 23, 0, 7, 30
"/Users/hayleycloud/Downloads/Aegis/src/commands/profile/addactor.js", "JavaScript", 31, 0, 7, 38
"/Users/hayleycloud/Downloads/Aegis/src/commands/profile/addartist.js", "JavaScript", 31, 0, 7, 38
"/Users/hayleycloud/Downloads/Aegis/src/commands/profile/addfood.js", "JavaScript", 31, 0, 7, 38
"/Users/hayleycloud/Downloads/Aegis/src/commands/profile/addhobby.js", "JavaScript", 31, 0, 7, 38
"/Users/hayleycloud/Downloads/Aegis/src/commands/profile/addmovie.js", "JavaScript", 31, 0, 7, 38
"/Users/hayleycloud/Downloads/Aegis/src/commands/profile/addpet.js", "JavaScript", 31, 0, 7, 38
"/Users/hayleycloud/Downloads/Aegis/src/commands/profile/addsong.js", "JavaScript", 31, 0, 7, 38
"/Users/hayleycloud/Downloads/Aegis/src/commands/profile/age.js", "JavaScript", 23, 0, 7, 30
"/Users/hayleycloud/Downloads/Aegis/src/commands/profile/bday.js", "JavaScript", 33, 0, 12, 45
"/Users/hayleycloud/Downloads/Aegis/src/commands/profile/color.js", "JavaScript", 24, 0, 7, 31
"/Users/hayleycloud/Downloads/Aegis/src/commands/profile/create.js", "JavaScript", 14, 0, 4, 18
"/Users/hayleycloud/Downloads/Aegis/src/commands/profile/delactor.js", "JavaScript", 30, 0, 9, 39
"/Users/hayleycloud/Downloads/Aegis/src/commands/profile/delartist.js", "JavaScript", 30, 0, 9, 39
"/Users/hayleycloud/Downloads/Aegis/src/commands/profile/delete.js", "JavaScript", 19, 0, 5, 24
"/Users/hayleycloud/Downloads/Aegis/src/commands/profile/delfood.js", "JavaScript", 30, 0, 9, 39
"/Users/hayleycloud/Downloads/Aegis/src/commands/profile/delhobby.js", "JavaScript", 30, 0, 9, 39
"/Users/hayleycloud/Downloads/Aegis/src/commands/profile/delmovie.js", "JavaScript", 30, 0, 9, 39
"/Users/hayleycloud/Downloads/Aegis/src/commands/profile/delpet.js", "JavaScript", 30, 0, 9, 39
"/Users/hayleycloud/Downloads/Aegis/src/commands/profile/delsong.js", "JavaScript", 30, 0, 9, 39
"/Users/hayleycloud/Downloads/Aegis/src/commands/profile/gender.js", "JavaScript", 51, 0, 8, 59
"/Users/hayleycloud/Downloads/Aegis/src/commands/profile/origin.js", "JavaScript", 23, 0, 7, 30
"/Users/hayleycloud/Downloads/Aegis/src/commands/profile/profile.js", "JavaScript", 166, 0, 12, 178
"/Users/hayleycloud/Downloads/Aegis/src/commands/profile/status.js", "JavaScript", 23, 0, 7, 30
"/Users/hayleycloud/Downloads/Aegis/src/commands/radio/play.js", "JavaScript", 58, 0, 8, 66
"/Users/hayleycloud/Downloads/Aegis/src/commands/radio/playing.js", "JavaScript", 24, 0, 3, 27
"/Users/hayleycloud/Downloads/Aegis/src/commands/radio/stop.js", "JavaScript", 42, 0, 8, 50
"/Users/hayleycloud/Downloads/Aegis/src/commands/reactionroles/add.js", "JavaScript", 56, 0, 8, 64
